length,length,ID,count,type
110,110,EE87835,13686.0,healthy
111,111,EE87835,15080.0,healthy
112,112,EE87835,15828.0,healthy
113,113,EE87835,14917.0,healthy
114,114,EE87835,14731.0,healthy
115,115,EE87835,15363.0,healthy
116,116,EE87835,16438.0,healthy
117,117,EE87835,18648.0,healthy
118,118,EE87835,20365.0,healthy
119,119,EE87835,23031.0,healthy
120,120,EE87835,26386.0,healthy
121,121,EE87835,32311.0,healthy
122,122,EE87835,37039.0,healthy
123,123,EE87835,37634.0,healthy
124,124,EE87835,33080.0,healthy
125,125,EE87835,30543.0,healthy
126,126,EE87835,31775.0,healthy
127,127,EE87835,35191.0,healthy
128,128,EE87835,39678.0,healthy
129,129,EE87835,45026.0,healthy
130,130,EE87835,53211.0,healthy
131,131,EE87835,64728.0,healthy
132,132,EE87835,80830.0,healthy
133,133,EE87835,97195.0,healthy
134,134,EE87835,105904.0,healthy
135,135,EE87835,100647.0,healthy
136,136,EE87835,97969.0,healthy
137,137,EE87835,103842.0,healthy
138,138,EE87835,117942.0,healthy
139,139,EE87835,137137.0,healthy
140,140,EE87835,160491.0,healthy
141,141,EE87835,177403.0,healthy
142,142,EE87835,189120.0,healthy
143,143,EE87835,197403.0,healthy
144,144,EE87835,211561.0,healthy
145,145,EE87835,231356.0,healthy
146,146,EE87835,255795.0,healthy
147,147,EE87835,286459.0,healthy
148,148,EE87835,326084.0,healthy
149,149,EE87835,364041.0,healthy
150,150,EE87835,395978.0,healthy
151,151,EE87835,423888.0,healthy
152,152,EE87835,446886.0,healthy
153,153,EE87835,457735.0,healthy
154,154,EE87835,461584.0,healthy
155,155,EE87835,470564.0,healthy
156,156,EE87835,484846.0,healthy
157,157,EE87835,501574.0,healthy
158,158,EE87835,525220.0,healthy
159,159,EE87835,548096.0,healthy
160,160,EE87835,566769.0,healthy
161,161,EE87835,580439.0,healthy
162,162,EE87835,601326.0,healthy
163,163,EE87835,632348.0,healthy
164,164,EE87835,682284.0,healthy
165,165,EE87835,725519.0,healthy
166,166,EE87835,742031.0,healthy
167,167,EE87835,739329.0,healthy
168,168,EE87835,720959.0,healthy
169,169,EE87835,702582.0,healthy
170,170,EE87835,680994.0,healthy
171,171,EE87835,657083.0,healthy
172,172,EE87835,627140.0,healthy
173,173,EE87835,617302.0,healthy
174,174,EE87835,611110.0,healthy
175,175,EE87835,603167.0,healthy
176,176,EE87835,590416.0,healthy
177,177,EE87835,569385.0,healthy
178,178,EE87835,541452.0,healthy
179,179,EE87835,515142.0,healthy
180,180,EE87835,490753.0,healthy
181,181,EE87835,456878.0,healthy
182,182,EE87835,433274.0,healthy
183,183,EE87835,412555.0,healthy
184,184,EE87835,394155.0,healthy
185,185,EE87835,378354.0,healthy
186,186,EE87835,363712.0,healthy
187,187,EE87835,347632.0,healthy
188,188,EE87835,335353.0,healthy
189,189,EE87835,317485.0,healthy
190,190,EE87835,300790.0,healthy
191,191,EE87835,285386.0,healthy
192,192,EE87835,269833.0,healthy
193,193,EE87835,257221.0,healthy
194,194,EE87835,245012.0,healthy
195,195,EE87835,233828.0,healthy
196,196,EE87835,225771.0,healthy
197,197,EE87835,213331.0,healthy
198,198,EE87835,202833.0,healthy
199,199,EE87835,193638.0,healthy
200,200,EE87835,185306.0,healthy
201,201,EE87835,175171.0,healthy
202,202,EE87835,165664.0,healthy
203,203,EE87835,157263.0,healthy
204,204,EE87835,149362.0,healthy
205,205,EE87835,141399.0,healthy
206,206,EE87835,133617.0,healthy
207,207,EE87835,126506.0,healthy
208,208,EE87835,120362.0,healthy
209,209,EE87835,112418.0,healthy
210,210,EE87835,106980.0,healthy
211,211,EE87835,100401.0,healthy
212,212,EE87835,94906.0,healthy
213,213,EE87835,89555.0,healthy
214,214,EE87835,83897.0,healthy
215,215,EE87835,78392.0,healthy
216,216,EE87835,74079.0,healthy
217,217,EE87835,69827.0,healthy
218,218,EE87835,64597.0,healthy
219,219,EE87835,60170.0,healthy
220,220,EE87835,56456.0,healthy
221,221,EE87835,53472.0,healthy
222,222,EE87835,50250.0,healthy
223,223,EE87835,47054.0,healthy
224,224,EE87835,44042.0,healthy
225,225,EE87835,41239.0,healthy
226,226,EE87835,38210.0,healthy
227,227,EE87835,35964.0,healthy
228,228,EE87835,33421.0,healthy
229,229,EE87835,31648.0,healthy
230,230,EE87835,29496.0,healthy
231,231,EE87835,26947.0,healthy
232,232,EE87835,25312.0,healthy
233,233,EE87835,23475.0,healthy
234,234,EE87835,22105.0,healthy
235,235,EE87835,20871.0,healthy
236,236,EE87835,19438.0,healthy
237,237,EE87835,17828.0,healthy
238,238,EE87835,16758.0,healthy
239,239,EE87835,15782.0,healthy
90,90,EE87975,,healthy
91,91,EE87975,2.0,healthy
92,92,EE87975,4.0,healthy
93,93,EE87975,7.0,healthy
94,94,EE87975,1077.0,healthy
95,95,EE87975,1054.0,healthy
96,96,EE87975,1205.0,healthy
97,97,EE87975,1232.0,healthy
98,98,EE87975,1174.0,healthy
99,99,EE87975,5730.0,healthy
100,100,EE87975,6717.0,healthy
101,101,EE87975,7534.0,healthy
102,102,EE87975,7992.0,healthy
103,103,EE87975,8149.0,healthy
104,104,EE87975,8340.0,healthy
105,105,EE87975,8399.0,healthy
106,106,EE87975,9093.0,healthy
107,107,EE87975,10619.0,healthy
108,108,EE87975,11754.0,healthy
109,109,EE87975,13729.0,healthy
110,110,EE87975,16768.0,healthy
111,111,EE87975,18914.0,healthy
112,112,EE87975,19615.0,healthy
113,113,EE87975,18027.0,healthy
114,114,EE87975,16992.0,healthy
115,115,EE87975,17155.0,healthy
116,116,EE87975,18616.0,healthy
117,117,EE87975,20359.0,healthy
118,118,EE87975,23325.0,healthy
119,119,EE87975,27555.0,healthy
120,120,EE87975,33966.0,healthy
121,121,EE87975,45192.0,healthy
122,122,EE87975,52894.0,healthy
123,123,EE87975,52100.0,healthy
124,124,EE87975,41556.0,healthy
125,125,EE87975,33672.0,healthy
126,126,EE87975,32353.0,healthy
127,127,EE87975,34704.0,healthy
128,128,EE87975,39072.0,healthy
129,129,EE87975,45273.0,healthy
130,130,EE87975,55328.0,healthy
131,131,EE87975,71716.0,healthy
132,132,EE87975,97743.0,healthy
133,133,EE87975,122436.0,healthy
134,134,EE87975,129235.0,healthy
135,135,EE87975,110574.0,healthy
136,136,EE87975,98057.0,healthy
137,137,EE87975,104347.0,healthy
138,138,EE87975,125990.0,healthy
139,139,EE87975,161022.0,healthy
140,140,EE87975,202100.0,healthy
141,141,EE87975,235961.0,healthy
142,142,EE87975,248445.0,healthy
143,143,EE87975,249862.0,healthy
144,144,EE87975,251968.0,healthy
145,145,EE87975,255508.0,healthy
146,146,EE87975,256105.0,healthy
147,147,EE87975,262124.0,healthy
148,148,EE87975,281136.0,healthy
149,149,EE87975,303868.0,healthy
150,150,EE87975,333877.0,healthy
151,151,EE87975,368350.0,healthy
152,152,EE87975,397845.0,healthy
153,153,EE87975,399584.0,healthy
154,154,EE87975,383591.0,healthy
155,155,EE87975,382522.0,healthy
156,156,EE87975,401191.0,healthy
157,157,EE87975,444678.0,healthy
158,158,EE87975,505575.0,healthy
159,159,EE87975,568864.0,healthy
160,160,EE87975,618930.0,healthy
161,161,EE87975,651480.0,healthy
162,162,EE87975,680815.0,healthy
163,163,EE87975,733275.0,healthy
164,164,EE87975,822544.0,healthy
165,165,EE87975,902657.0,healthy
166,166,EE87975,945939.0,healthy
167,167,EE87975,959431.0,healthy
168,168,EE87975,952454.0,healthy
169,169,EE87975,931437.0,healthy
170,170,EE87975,892470.0,healthy
171,171,EE87975,843638.0,healthy
172,172,EE87975,803341.0,healthy
173,173,EE87975,790522.0,healthy
174,174,EE87975,779602.0,healthy
175,175,EE87975,776337.0,healthy
176,176,EE87975,762368.0,healthy
177,177,EE87975,732091.0,healthy
178,178,EE87975,685598.0,healthy
179,179,EE87975,634500.0,healthy
180,180,EE87975,582701.0,healthy
181,181,EE87975,532822.0,healthy
182,182,EE87975,489721.0,healthy
183,183,EE87975,453360.0,healthy
184,184,EE87975,425597.0,healthy
185,185,EE87975,405644.0,healthy
186,186,EE87975,389170.0,healthy
187,187,EE87975,371636.0,healthy
188,188,EE87975,354486.0,healthy
189,189,EE87975,332049.0,healthy
190,190,EE87975,306504.0,healthy
191,191,EE87975,279365.0,healthy
192,192,EE87975,252671.0,healthy
193,193,EE87975,231029.0,healthy
194,194,EE87975,211719.0,healthy
195,195,EE87975,195885.0,healthy
196,196,EE87975,184284.0,healthy
197,197,EE87975,175658.0,healthy
198,198,EE87975,166273.0,healthy
199,199,EE87975,156784.0,healthy
200,200,EE87975,146601.0,healthy
201,201,EE87975,135918.0,healthy
202,202,EE87975,123580.0,healthy
203,203,EE87975,112313.0,healthy
204,204,EE87975,102952.0,healthy
205,205,EE87975,94515.0,healthy
206,206,EE87975,87784.0,healthy
207,207,EE87975,81895.0,healthy
208,208,EE87975,76935.0,healthy
209,209,EE87975,72196.0,healthy
210,210,EE87975,67679.0,healthy
211,211,EE87975,63010.0,healthy
212,212,EE87975,58110.0,healthy
213,213,EE87975,52464.0,healthy
214,214,EE87975,47742.0,healthy
215,215,EE87975,43509.0,healthy
216,216,EE87975,39495.0,healthy
217,217,EE87975,37058.0,healthy
218,218,EE87975,34118.0,healthy
219,219,EE87975,32180.0,healthy
220,220,EE87975,30184.0,healthy
221,221,EE87975,27945.0,healthy
222,222,EE87975,25607.0,healthy
223,223,EE87975,23672.0,healthy
224,224,EE87975,21533.0,healthy
225,225,EE87975,19613.0,healthy
226,226,EE87975,18113.0,healthy
227,227,EE87975,16675.0,healthy
228,228,EE87975,15319.0,healthy
229,229,EE87975,14386.0,healthy
230,230,EE87975,13479.0,healthy
231,231,EE87975,12539.0,healthy
232,232,EE87975,11648.0,healthy
233,233,EE87975,10716.0,healthy
234,234,EE87975,9945.0,healthy
235,235,EE87975,9025.0,healthy
236,236,EE87975,8407.0,healthy
237,237,EE87975,7758.0,healthy
238,238,EE87975,7422.0,healthy
239,239,EE87975,6906.0,healthy
90,90,EE88159,8179.0,healthy
91,91,EE88159,7914.0,healthy
92,92,EE88159,8369.0,healthy
93,93,EE88159,9466.0,healthy
94,94,EE88159,10309.0,healthy
95,95,EE88159,10496.0,healthy
96,96,EE88159,10286.0,healthy
97,97,EE88159,10603.0,healthy
98,98,EE88159,11182.0,healthy
99,99,EE88159,41365.0,healthy
100,100,EE88159,50568.0,healthy
101,101,EE88159,57212.0,healthy
102,102,EE88159,60252.0,healthy
103,103,EE88159,61672.0,healthy
104,104,EE88159,62164.0,healthy
105,105,EE88159,61994.0,healthy
106,106,EE88159,67276.0,healthy
107,107,EE88159,76052.0,healthy
108,108,EE88159,88805.0,healthy
109,109,EE88159,105520.0,healthy
110,110,EE88159,131635.0,healthy
111,111,EE88159,154582.0,healthy
112,112,EE88159,160638.0,healthy
113,113,EE88159,146153.0,healthy
114,114,EE88159,136293.0,healthy
115,115,EE88159,140249.0,healthy
116,116,EE88159,153004.0,healthy
117,117,EE88159,169565.0,healthy
118,118,EE88159,191406.0,healthy
119,119,EE88159,225130.0,healthy
120,120,EE88159,283023.0,healthy
121,121,EE88159,364556.0,healthy
122,122,EE88159,427705.0,healthy
123,123,EE88159,415562.0,healthy
124,124,EE88159,332698.0,healthy
125,125,EE88159,274283.0,healthy
126,126,EE88159,264492.0,healthy
127,127,EE88159,284128.0,healthy
128,128,EE88159,315467.0,healthy
129,129,EE88159,358466.0,healthy
130,130,EE88159,431332.0,healthy
131,131,EE88159,541319.0,healthy
132,132,EE88159,704489.0,healthy
133,133,EE88159,858073.0,healthy
134,134,EE88159,894300.0,healthy
135,135,EE88159,780467.0,healthy
136,136,EE88159,700441.0,healthy
137,137,EE88159,736927.0,healthy
138,138,EE88159,864519.0,healthy
139,139,EE88159,1060258.0,healthy
140,140,EE88159,1281124.0,healthy
141,141,EE88159,1453408.0,healthy
142,142,EE88159,1506707.0,healthy
143,143,EE88159,1497654.0,healthy
144,144,EE88159,1505608.0,healthy
145,145,EE88159,1515154.0,healthy
146,146,EE88159,1499963.0,healthy
147,147,EE88159,1505131.0,healthy
148,148,EE88159,1571397.0,healthy
149,149,EE88159,1663613.0,healthy
150,150,EE88159,1770810.0,healthy
151,151,EE88159,1900683.0,healthy
152,152,EE88159,2008984.0,healthy
153,153,EE88159,2005851.0,healthy
154,154,EE88159,1938886.0,healthy
155,155,EE88159,1953422.0,healthy
156,156,EE88159,2056583.0,healthy
157,157,EE88159,2242385.0,healthy
158,158,EE88159,2470421.0,healthy
159,159,EE88159,2708038.0,healthy
160,160,EE88159,2885484.0,healthy
161,161,EE88159,3009290.0,healthy
162,162,EE88159,3153121.0,healthy
163,163,EE88159,3439243.0,healthy
164,164,EE88159,3863149.0,healthy
165,165,EE88159,4203140.0,healthy
166,166,EE88159,4302281.0,healthy
167,167,EE88159,4252181.0,healthy
168,168,EE88159,4104933.0,healthy
169,169,EE88159,3931131.0,healthy
170,170,EE88159,3707672.0,healthy
171,171,EE88159,3483341.0,healthy
172,172,EE88159,3286148.0,healthy
173,173,EE88159,3187647.0,healthy
174,174,EE88159,3108523.0,healthy
175,175,EE88159,3036613.0,healthy
176,176,EE88159,2927462.0,healthy
177,177,EE88159,2757476.0,healthy
178,178,EE88159,2545273.0,healthy
179,179,EE88159,2318216.0,healthy
180,180,EE88159,2102306.0,healthy
181,181,EE88159,1903798.0,healthy
182,182,EE88159,1735011.0,healthy
183,183,EE88159,1595106.0,healthy
184,184,EE88159,1477211.0,healthy
185,185,EE88159,1395039.0,healthy
186,186,EE88159,1317089.0,healthy
187,187,EE88159,1242639.0,healthy
188,188,EE88159,1166505.0,healthy
189,189,EE88159,1078197.0,healthy
190,190,EE88159,987555.0,healthy
191,191,EE88159,893955.0,healthy
192,192,EE88159,809991.0,healthy
193,193,EE88159,736631.0,healthy
194,194,EE88159,675179.0,healthy
195,195,EE88159,625483.0,healthy
196,196,EE88159,584581.0,healthy
197,197,EE88159,551122.0,healthy
198,198,EE88159,516410.0,healthy
199,199,EE88159,486144.0,healthy
200,200,EE88159,453115.0,healthy
201,201,EE88159,417349.0,healthy
202,202,EE88159,381510.0,healthy
203,203,EE88159,350198.0,healthy
204,204,EE88159,321311.0,healthy
205,205,EE88159,295468.0,healthy
206,206,EE88159,274598.0,healthy
207,207,EE88159,258969.0,healthy
208,208,EE88159,241722.0,healthy
209,209,EE88159,227266.0,healthy
210,210,EE88159,214513.0,healthy
211,211,EE88159,198965.0,healthy
212,212,EE88159,183639.0,healthy
213,213,EE88159,168959.0,healthy
214,214,EE88159,154473.0,healthy
215,215,EE88159,142197.0,healthy
216,216,EE88159,130933.0,healthy
217,217,EE88159,121345.0,healthy
218,218,EE88159,114062.0,healthy
219,219,EE88159,107347.0,healthy
220,220,EE88159,101138.0,healthy
221,221,EE88159,94798.0,healthy
222,222,EE88159,87930.0,healthy
223,223,EE88159,80634.0,healthy
224,224,EE88159,74487.0,healthy
225,225,EE88159,67429.0,healthy
226,226,EE88159,62627.0,healthy
227,227,EE88159,58092.0,healthy
228,228,EE88159,54760.0,healthy
229,229,EE88159,52174.0,healthy
230,230,EE88159,49716.0,healthy
231,231,EE88159,47219.0,healthy
232,232,EE88159,43550.0,healthy
233,233,EE88159,40816.0,healthy
234,234,EE88159,37739.0,healthy
235,235,EE88159,34563.0,healthy
236,236,EE88159,32286.0,healthy
237,237,EE88159,30432.0,healthy
238,238,EE88159,29279.0,healthy
239,239,EE88159,28033.0,healthy
90,90,EE87988,1505.0,healthy
91,91,EE87988,1336.0,healthy
92,92,EE87988,1253.0,healthy
93,93,EE87988,1554.0,healthy
94,94,EE87988,1852.0,healthy
95,95,EE87988,1847.0,healthy
96,96,EE87988,1692.0,healthy
97,97,EE87988,1598.0,healthy
98,98,EE87988,1723.0,healthy
99,99,EE87988,8220.0,healthy
100,100,EE87988,9883.0,healthy
101,101,EE87988,10998.0,healthy
102,102,EE87988,11368.0,healthy
103,103,EE87988,11730.0,healthy
104,104,EE87988,11923.0,healthy
105,105,EE87988,11860.0,healthy
106,106,EE87988,13033.0,healthy
107,107,EE87988,14991.0,healthy
108,108,EE87988,17068.0,healthy
109,109,EE87988,20250.0,healthy
110,110,EE87988,24719.0,healthy
111,111,EE87988,29393.0,healthy
112,112,EE87988,30000.0,healthy
113,113,EE87988,27218.0,healthy
114,114,EE87988,25709.0,healthy
115,115,EE87988,25869.0,healthy
116,116,EE87988,28160.0,healthy
117,117,EE87988,31149.0,healthy
118,118,EE87988,35256.0,healthy
119,119,EE87988,41625.0,healthy
120,120,EE87988,50966.0,healthy
121,121,EE87988,66817.0,healthy
122,122,EE87988,78921.0,healthy
123,123,EE87988,77452.0,healthy
124,124,EE87988,62455.0,healthy
125,125,EE87988,50463.0,healthy
126,126,EE87988,48444.0,healthy
127,127,EE87988,51199.0,healthy
128,128,EE87988,56913.0,healthy
129,129,EE87988,65292.0,healthy
130,130,EE87988,79169.0,healthy
131,131,EE87988,100548.0,healthy
132,132,EE87988,134398.0,healthy
133,133,EE87988,166573.0,healthy
134,134,EE87988,174871.0,healthy
135,135,EE87988,150726.0,healthy
136,136,EE87988,130875.0,healthy
137,137,EE87988,135750.0,healthy
138,138,EE87988,161414.0,healthy
139,139,EE87988,201977.0,healthy
140,140,EE87988,252133.0,healthy
141,141,EE87988,290248.0,healthy
142,142,EE87988,301704.0,healthy
143,143,EE87988,297361.0,healthy
144,144,EE87988,296273.0,healthy
145,145,EE87988,300460.0,healthy
146,146,EE87988,297774.0,healthy
147,147,EE87988,298562.0,healthy
148,148,EE87988,314598.0,healthy
149,149,EE87988,338095.0,healthy
150,150,EE87988,367103.0,healthy
151,151,EE87988,404766.0,healthy
152,152,EE87988,434923.0,healthy
153,153,EE87988,435912.0,healthy
154,154,EE87988,412224.0,healthy
155,155,EE87988,408910.0,healthy
156,156,EE87988,426179.0,healthy
157,157,EE87988,466043.0,healthy
158,158,EE87988,524375.0,healthy
159,159,EE87988,587957.0,healthy
160,160,EE87988,634848.0,healthy
161,161,EE87988,665574.0,healthy
162,162,EE87988,691367.0,healthy
163,163,EE87988,741742.0,healthy
164,164,EE87988,825113.0,healthy
165,165,EE87988,903285.0,healthy
166,166,EE87988,937270.0,healthy
167,167,EE87988,941397.0,healthy
168,168,EE87988,921811.0,healthy
169,169,EE87988,894514.0,healthy
170,170,EE87988,849589.0,healthy
171,171,EE87988,800994.0,healthy
172,172,EE87988,758180.0,healthy
173,173,EE87988,737938.0,healthy
174,174,EE87988,723880.0,healthy
175,175,EE87988,713163.0,healthy
176,176,EE87988,696376.0,healthy
177,177,EE87988,666952.0,healthy
178,178,EE87988,623418.0,healthy
179,179,EE87988,580274.0,healthy
180,180,EE87988,536333.0,healthy
181,181,EE87988,491020.0,healthy
182,182,EE87988,452436.0,healthy
183,183,EE87988,419357.0,healthy
184,184,EE87988,391345.0,healthy
185,185,EE87988,373201.0,healthy
186,186,EE87988,353998.0,healthy
187,187,EE87988,339337.0,healthy
188,188,EE87988,325414.0,healthy
189,189,EE87988,305175.0,healthy
190,190,EE87988,285450.0,healthy
191,191,EE87988,260729.0,healthy
192,192,EE87988,238830.0,healthy
193,193,EE87988,218537.0,healthy
194,194,EE87988,201717.0,healthy
195,195,EE87988,187708.0,healthy
196,196,EE87988,177138.0,healthy
197,197,EE87988,167843.0,healthy
198,198,EE87988,161979.0,healthy
199,199,EE87988,152765.0,healthy
200,200,EE87988,144684.0,healthy
201,201,EE87988,134822.0,healthy
202,202,EE87988,124736.0,healthy
203,203,EE87988,114453.0,healthy
204,204,EE87988,105511.0,healthy
205,205,EE87988,96784.0,healthy
206,206,EE87988,90936.0,healthy
207,207,EE87988,85206.0,healthy
208,208,EE87988,80397.0,healthy
209,209,EE87988,76028.0,healthy
210,210,EE87988,72523.0,healthy
211,211,EE87988,67777.0,healthy
212,212,EE87988,62859.0,healthy
213,213,EE87988,57275.0,healthy
214,214,EE87988,53260.0,healthy
215,215,EE87988,48335.0,healthy
216,216,EE87988,44425.0,healthy
217,217,EE87988,41392.0,healthy
218,218,EE87988,38766.0,healthy
219,219,EE87988,36296.0,healthy
220,220,EE87988,34547.0,healthy
221,221,EE87988,32333.0,healthy
222,222,EE87988,29881.0,healthy
223,223,EE87988,27607.0,healthy
224,224,EE87988,25483.0,healthy
225,225,EE87988,22957.0,healthy
226,226,EE87988,21446.0,healthy
227,227,EE87988,19523.0,healthy
228,228,EE87988,18188.0,healthy
229,229,EE87988,17193.0,healthy
230,230,EE87988,16101.0,healthy
231,231,EE87988,15266.0,healthy
232,232,EE87988,14158.0,healthy
233,233,EE87988,13178.0,healthy
234,234,EE87988,11972.0,healthy
235,235,EE87988,11014.0,healthy
236,236,EE87988,10261.0,healthy
237,237,EE87988,9509.0,healthy
238,238,EE87988,9041.0,healthy
239,239,EE87988,8552.0,healthy
90,90,EE88228,,healthy
91,91,EE88228,,healthy
92,92,EE88228,8.0,healthy
93,93,EE88228,11.0,healthy
94,94,EE88228,1967.0,healthy
95,95,EE88228,1954.0,healthy
96,96,EE88228,2192.0,healthy
97,97,EE88228,2356.0,healthy
98,98,EE88228,2566.0,healthy
99,99,EE88228,7249.0,healthy
100,100,EE88228,8864.0,healthy
101,101,EE88228,10221.0,healthy
102,102,EE88228,10621.0,healthy
103,103,EE88228,11188.0,healthy
104,104,EE88228,11496.0,healthy
105,105,EE88228,11820.0,healthy
106,106,EE88228,12992.0,healthy
107,107,EE88228,15154.0,healthy
108,108,EE88228,16710.0,healthy
109,109,EE88228,18619.0,healthy
110,110,EE88228,21449.0,healthy
111,111,EE88228,23661.0,healthy
112,112,EE88228,24336.0,healthy
113,113,EE88228,23259.0,healthy
114,114,EE88228,22604.0,healthy
115,115,EE88228,23693.0,healthy
116,116,EE88228,25978.0,healthy
117,117,EE88228,29145.0,healthy
118,118,EE88228,32916.0,healthy
119,119,EE88228,37354.0,healthy
120,120,EE88228,44864.0,healthy
121,121,EE88228,56985.0,healthy
122,122,EE88228,68071.0,healthy
123,123,EE88228,68693.0,healthy
124,124,EE88228,58717.0,healthy
125,125,EE88228,51103.0,healthy
126,126,EE88228,52195.0,healthy
127,127,EE88228,58751.0,healthy
128,128,EE88228,66863.0,healthy
129,129,EE88228,76331.0,healthy
130,130,EE88228,91893.0,healthy
131,131,EE88228,116877.0,healthy
132,132,EE88228,153470.0,healthy
133,133,EE88228,190631.0,healthy
134,134,EE88228,203056.0,healthy
135,135,EE88228,186417.0,healthy
136,136,EE88228,175422.0,healthy
137,137,EE88228,192163.0,healthy
138,138,EE88228,230182.0,healthy
139,139,EE88228,281537.0,healthy
140,140,EE88228,333720.0,healthy
141,141,EE88228,371127.0,healthy
142,142,EE88228,383450.0,healthy
143,143,EE88228,387252.0,healthy
144,144,EE88228,397334.0,healthy
145,145,EE88228,408937.0,healthy
146,146,EE88228,419094.0,healthy
147,147,EE88228,436147.0,healthy
148,148,EE88228,470026.0,healthy
149,149,EE88228,509763.0,healthy
150,150,EE88228,550533.0,healthy
151,151,EE88228,595978.0,healthy
152,152,EE88228,628588.0,healthy
153,153,EE88228,632958.0,healthy
154,154,EE88228,619554.0,healthy
155,155,EE88228,635577.0,healthy
156,156,EE88228,681119.0,healthy
157,157,EE88228,752066.0,healthy
158,158,EE88228,839695.0,healthy
159,159,EE88228,918552.0,healthy
160,160,EE88228,970374.0,healthy
161,161,EE88228,1008177.0,healthy
162,162,EE88228,1057007.0,healthy
163,163,EE88228,1167989.0,healthy
164,164,EE88228,1334140.0,healthy
165,165,EE88228,1467140.0,healthy
166,166,EE88228,1489228.0,healthy
167,167,EE88228,1442166.0,healthy
168,168,EE88228,1363184.0,healthy
169,169,EE88228,1271843.0,healthy
170,170,EE88228,1169242.0,healthy
171,171,EE88228,1075655.0,healthy
172,172,EE88228,1003574.0,healthy
173,173,EE88228,968835.0,healthy
174,174,EE88228,943884.0,healthy
175,175,EE88228,916639.0,healthy
176,176,EE88228,875471.0,healthy
177,177,EE88228,811395.0,healthy
178,178,EE88228,736463.0,healthy
179,179,EE88228,656344.0,healthy
180,180,EE88228,586291.0,healthy
181,181,EE88228,522322.0,healthy
182,182,EE88228,466997.0,healthy
183,183,EE88228,427041.0,healthy
184,184,EE88228,393930.0,healthy
185,185,EE88228,368630.0,healthy
186,186,EE88228,346378.0,healthy
187,187,EE88228,323444.0,healthy
188,188,EE88228,302064.0,healthy
189,189,EE88228,276765.0,healthy
190,190,EE88228,248471.0,healthy
191,191,EE88228,221648.0,healthy
192,192,EE88228,198204.0,healthy
193,193,EE88228,178509.0,healthy
194,194,EE88228,161385.0,healthy
195,195,EE88228,149176.0,healthy
196,196,EE88228,139024.0,healthy
197,197,EE88228,131478.0,healthy
198,198,EE88228,124296.0,healthy
199,199,EE88228,116953.0,healthy
200,200,EE88228,109755.0,healthy
201,201,EE88228,100991.0,healthy
202,202,EE88228,91807.0,healthy
203,203,EE88228,84131.0,healthy
204,204,EE88228,76357.0,healthy
205,205,EE88228,70767.0,healthy
206,206,EE88228,65329.0,healthy
207,207,EE88228,61174.0,healthy
208,208,EE88228,57961.0,healthy
209,209,EE88228,53626.0,healthy
210,210,EE88228,50437.0,healthy
211,211,EE88228,46923.0,healthy
212,212,EE88228,43143.0,healthy
213,213,EE88228,39373.0,healthy
214,214,EE88228,35186.0,healthy
215,215,EE88228,32580.0,healthy
216,216,EE88228,29828.0,healthy
217,217,EE88228,27394.0,healthy
218,218,EE88228,25541.0,healthy
219,219,EE88228,23922.0,healthy
220,220,EE88228,22620.0,healthy
221,221,EE88228,20915.0,healthy
222,222,EE88228,19103.0,healthy
223,223,EE88228,17586.0,healthy
224,224,EE88228,16263.0,healthy
225,225,EE88228,14810.0,healthy
226,226,EE88228,13554.0,healthy
227,227,EE88228,12440.0,healthy
228,228,EE88228,11914.0,healthy
229,229,EE88228,11433.0,healthy
230,230,EE88228,10937.0,healthy
231,231,EE88228,10387.0,healthy
232,232,EE88228,9797.0,healthy
233,233,EE88228,10533.0,healthy
234,234,EE88228,7011.0,healthy
235,235,EE88228,6114.0,healthy
236,236,EE88228,5223.0,healthy
237,237,EE88228,140.0,healthy
238,238,EE88228,135.0,healthy
239,239,EE88228,139.0,healthy
90,90,EE88056,6090.0,healthy
91,91,EE88056,6588.0,healthy
92,92,EE88056,6406.0,healthy
93,93,EE88056,6743.0,healthy
94,94,EE88056,7314.0,healthy
95,95,EE88056,7495.0,healthy
96,96,EE88056,7106.0,healthy
97,97,EE88056,8060.0,healthy
98,98,EE88056,8657.0,healthy
99,99,EE88056,54637.0,healthy
100,100,EE88056,66573.0,healthy
101,101,EE88056,76165.0,healthy
102,102,EE88056,81814.0,healthy
103,103,EE88056,83981.0,healthy
104,104,EE88056,84888.0,healthy
105,105,EE88056,84679.0,healthy
106,106,EE88056,92229.0,healthy
107,107,EE88056,102851.0,healthy
108,108,EE88056,118047.0,healthy
109,109,EE88056,140786.0,healthy
110,110,EE88056,172519.0,healthy
111,111,EE88056,202762.0,healthy
112,112,EE88056,208961.0,healthy
113,113,EE88056,190293.0,healthy
114,114,EE88056,175872.0,healthy
115,115,EE88056,177213.0,healthy
116,116,EE88056,191003.0,healthy
117,117,EE88056,212910.0,healthy
118,118,EE88056,237207.0,healthy
119,119,EE88056,273525.0,healthy
120,120,EE88056,339462.0,healthy
121,121,EE88056,436343.0,healthy
122,122,EE88056,511867.0,healthy
123,123,EE88056,500976.0,healthy
124,124,EE88056,400738.0,healthy
125,125,EE88056,327828.0,healthy
126,126,EE88056,312615.0,healthy
127,127,EE88056,333206.0,healthy
128,128,EE88056,367087.0,healthy
129,129,EE88056,418353.0,healthy
130,130,EE88056,505572.0,healthy
131,131,EE88056,636546.0,healthy
132,132,EE88056,824782.0,healthy
133,133,EE88056,1003006.0,healthy
